band,parcel_idx,parcel_name,tau_mean,tau_median,tau_std,tau_count,rho_mean,rho_median,rho_std,tau_exp_r2_mean,rho_r2_mean,ts_var_mean
gammalow,40,lh.17Networks_3-2,0.20831501222227336,0.20896663487534892,0.014790232170697252,267,0.5931702123482326,0.602083055135281,0.034764143090793585,0.5798251905136992,0.9986507126685789,1.0
gammalow,41,lh.17Networks_8-6,0.1886379652332496,0.18560484371727912,0.012934330858923053,267,0.6121529652566202,0.613014234621424,0.014719353249706676,0.9198182214686648,0.9977338022969345,1.0
gammalow,42,lh.17Networks_8-10,0.19298682967416594,0.1908628908646972,0.01405039670229735,267,0.6060971388841624,0.6121478808494787,0.024996458721088282,0.9010015684134337,0.9979649433405391,1.0
gammalow,43,lh.17Networks_8-8,0.194698534289132,0.19422120202908297,0.012344274159148476,267,0.6043222899154557,0.6083991585569203,0.022041094148428086,0.9183506477311567,0.9980808077384441,1.0
gammalow,44,lh.17Networks_8-4,0.18697441404359177,0.18369202048757816,0.013507248295208768,267,0.612233063967991,0.6152546212774892,0.019153414282806605,0.8889193040510976,0.9976531184274443,1.0
gammalow,45,lh.17Networks_8-5,0.18403467464148682,0.18065623440155223,0.011872768790661655,267,0.6160291874616023,0.6175707316523568,0.014844449216824668,0.9260229983281493,0.9975244259029298,1.0
gammalow,46,lh.17Networks_8-9,0.181270159904202,0.17738539459695574,0.012297263310591267,267,0.6177513400779078,0.6192630679558299,0.014279695383761228,0.9148461932853327,0.9973547917658435,1.0
gammalow,47,lh.17Networks_7-4,0.20042567038743908,0.1986155406903727,0.014711310630043767,267,0.6063099891126168,0.6092708818538355,0.02087977587753099,0.791703065310662,0.9982721122466093,1.0
gammalow,48,lh.17Networks_7-8,0.1977652319621721,0.19705865857694121,0.013597233851460997,267,0.6054334428165357,0.6089733680209045,0.021725284455150616,0.8600890135419542,0.9982023149717216,1.0
gammalow,49,lh.17Networks_7-6,0.19374333359770596,0.19279608217130412,0.012552381973200008,267,0.6068027245810989,0.610201608687908,0.02055989046050327,0.9153721731497756,0.9980220616636031,1.0
gammalow,50,lh.17Networks_7-1,0.18833169142413023,0.18546541705262568,0.013833465239413048,267,0.6137433995857788,0.6152147745136194,0.014592457175846051,0.8772486021003474,0.9977151430448479,1.0
gammalow,51,lh.17Networks_14-3,0.19172889241828175,0.18990158746746186,0.013848012665131403,267,0.6088540108710224,0.6127117352989963,0.019391503386575113,0.9154953850647446,0.9978794463863124,1.0
gammalow,52,lh.17Networks_14-2,0.1910064203614835,0.18864934014825965,0.011950476278538003,267,0.6107940579726986,0.6129513631482555,0.01459699324866781,0.9273708845945802,0.9979024426411839,1.0
gammalow,53,rh.17Networks_2-2,0.19188715253899213,0.19136316357164157,0.011896167432047527,267,0.6077679485692792,0.6101169973080667,0.017831020961588513,0.9364671189731654,0.9980039188483993,1.0
gammalow,54,rh.17Networks_16-4,0.19208454200097239,0.19200877461166702,0.011497289564914841,267,0.6077295645485894,0.6087288288236823,0.018114657591230855,0.9377631623560426,0.9979307262788076,1.0
gammalow,55,rh.17Networks_16-2,0.18025100864015867,0.17755521222688386,0.010419155678754033,267,0.6178877639520701,0.6188775963382426,0.011627417036644574,0.9400917690653302,0.9972990726565515,1.0
gammalow,56,rh.17Networks_16-6,0.19004174657208797,0.18951044115341736,0.010362943264599387,267,0.6095160695140734,0.6108066209128148,0.011985814202522519,0.9378303137702944,0.9979374627474348,1.0
gammalow,57,rh.17Networks_16-10,0.18187184683056154,0.17897361961272268,0.0122753671942687,267,0.6175053175142053,0.6179504639497945,0.011559141668199067,0.9145558257586683,0.9973893711462023,1.0
gammalow,58,rh.17Networks_16-9,0.18588343039369543,0.18185018570674755,0.013500507567244142,267,0.6149987281455327,0.6166986957205962,0.015088262540093943,0.9147673719045238,0.9975912534711592,1.0
gammalow,59,rh.17Networks_16-8,0.18591695226154423,0.18301967886346643,0.012801338850061387,267,0.614511719958354,0.6160466158680052,0.013923860381616507,0.9293038705843062,0.997619271065574,1.0
gammalow,60,rh.FreeSurfer_Defined_Medial_Wall-2,0.18493866834516481,0.18233326271866063,0.011572529043663135,267,0.6138692681685047,0.6156074531587981,0.016567665116852953,0.9287698127291381,0.997559990186583,1.0
gammalow,61,rh.FreeSurfer_Defined_Medial_Wall-4,0.1839906300875987,0.1805404399527919,0.014322167104909325,267,0.6153948940734404,0.617347645455957,0.017563923945101825,0.8970150237646118,0.9975138734087702,1.0
gammalow,62,rh.17Networks_6-1,0.20586688490420277,0.20587960423077062,0.013525190194062866,267,0.5976626615591352,0.6032182852134855,0.02677766886282573,0.753632080455143,0.9985496880206794,1.0
gammalow,63,rh.17Networks_6-4,0.20026207445082544,0.20041214661496617,0.014655188021806027,267,0.603503234664433,0.607774800199739,0.024065909258000975,0.8363464619487999,0.9983265924214263,1.0
gammalow,64,rh.17Networks_6-8,0.18485087121299473,0.1837535462846665,0.009192356808628573,267,0.6131492187434493,0.6140049359094716,0.012626100587232951,0.9375160916951405,0.9976593492604124,1.0
gammalow,65,rh.17Networks_6-5,0.1911944637901249,0.18855243801006866,0.014573253237892209,267,0.6106329694973615,0.6136914779484914,0.01985072248008534,0.8839188887556948,0.9978923247111761,1.0
gammalow,66,rh.17Networks_12-4,0.1984964353989801,0.19859032814636177,0.012089353817888017,267,0.6019064238825456,0.6055713252197604,0.02173893944260332,0.9006307683889938,0.9982831311806721,1.0
gammalow,67,rh.17Networks_12-9,0.19048753440942603,0.1885638049309828,0.012647796818802168,267,0.6116145566130838,0.6128807219788077,0.013519073962276742,0.9215944522274079,0.9978257212014056,1.0
gammalow,68,rh.17Networks_12-8,0.19515643347553627,0.19420742695572518,0.014187305195734858,267,0.6090691798861689,0.6116801489250083,0.018855436975812163,0.8778500006281387,0.9980883760006145,1.0
gammalow,69,rh.17Networks_12-2,0.1908926767682683,0.18812561037187484,0.014495603782929386,267,0.6118071948853575,0.6140735917253812,0.017704723491397244,0.889131812270979,0.9978733341703449,1.0
gammalow,70,rh.17Networks_12-6,0.18423451018838605,0.18224402617600335,0.009758422085147501,267,0.6143131446327986,0.6151941784287561,0.012290866926280496,0.9394658327521296,0.997594803742458,1.0
gammalow,71,rh.17Networks_12-10,0.17969819263932618,0.17666543668512782,0.011138056714202592,267,0.6199033427301958,0.6200513439734054,0.008772898137458355,0.9270692161237173,0.9972629792999734,1.0
gammalow,72,rh.17Networks_10-2,0.18151404461559317,0.17813830882957568,0.012143972134887902,267,0.6195765617897924,0.6202015579551057,0.008951476197939913,0.9202115857136983,0.9973423864555528,1.0
gammalow,73,rh.17Networks_5-3,0.19683887561282493,0.19621107763376333,0.014107810496823773,267,0.6070937365057403,0.6097032986782456,0.019718711748662913,0.8794307188024488,0.9981688019225915,1.0
gammalow,74,rh.17Networks_5-1,0.19809237476000394,0.19834683608247902,0.012497043852625903,267,0.6058322126463755,0.6069552559674868,0.014710927107057044,0.9144132336805723,0.9982551555680214,1.0
gammalow,75,rh.17Networks_13-6,0.1853768645487503,0.18311987902977325,0.010857858661130046,267,0.6143165636912171,0.6149084392505181,0.014542073789025103,0.938454747824435,0.9976073062302485,1.0
gammalow,76,rh.17Networks_13-9,0.18498993344526465,0.18204386168837686,0.012263280433423344,267,0.6143372277630639,0.6162516741391715,0.011769831915314796,0.9313668196121282,0.9975427228657759,1.0
gammalow,77,rh.17Networks_13-1,0.1925908407724733,0.1895600451643002,0.014318038023631957,267,0.6123146671515108,0.6136974845062941,0.015240181882260012,0.8959841920871346,0.9979605183499126,1.0
gammalow,78,rh.17Networks_13-3,0.1940423956028118,0.19452350033475485,0.011625940545775867,267,0.606443593569315,0.608494460328657,0.014555196797849322,0.9230574885981091,0.9981065256770245,1.0
gammalow,79,rh.17Networks_13-2,0.18057077717650358,0.17749323507414727,0.011099950632473434,267,0.6181347999070547,0.6186983253123717,0.008878164362420478,0.9345335993868085,0.9973151354461035,1.0
gammalow,80,rh.17Networks_17-6,0.18621738033542146,0.1825412334911743,0.012958014113896627,267,0.6153386656989904,0.616766635328484,0.010198303024747769,0.9275430021801009,0.9975947831319266,1.0
gammalow,81,rh.17Networks_17-10,0.18889389508862123,0.18786746489969536,0.010225460516771654,267,0.6094166841344949,0.6113441752434097,0.014950638707757325,0.9370241881390486,0.9978537073535073,1.0
gammalow,82,rh.17Networks_17-4,0.1890194968268888,0.18620882770249567,0.013706495536394683,267,0.6139366393505127,0.6151827406045535,0.016245607208106156,0.9090023617628336,0.9977553342788265,1.0
gammalow,83,rh.17Networks_17-9,0.18711279073041012,0.18325888307456745,0.014839977160678308,267,0.6124656558168287,0.6149800062255024,0.020346683859592842,0.8895794702011095,0.997672446747824,1.0
gammalow,84,rh.17Networks_17-7,0.18414343768461472,0.18050986251505763,0.013644350675397175,267,0.6156681643941205,0.6170280360848488,0.014773368099949408,0.9018322376933864,0.9975042150799899,1.0
gammalow,85,rh.17Networks_15-3,0.18694178285339716,0.18649785869993388,0.009972249508001869,267,0.6121175134374572,0.6125518807968289,0.010420111238728765,0.9418480684069969,0.9977369992526594,1.0
gammalow,86,rh.17Networks_15-2,0.1841578260629318,0.1818592126121478,0.010590307247146243,267,0.6130594870633822,0.6151211986400883,0.017871922617234692,0.935984022132177,0.9975320140350962,1.0
gammalow,87,rh.17Networks_15-6,0.18809638704585147,0.18752058474529937,0.010061611468063841,267,0.6101616579392648,0.6112249939444931,0.011330053271457164,0.9387265326850357,0.9978654387004908,1.0
gammalow,88,rh.17Networks_1-1,0.1914301058935564,0.19019866863442333,0.011290445153881362,267,0.6088035693708581,0.6112222729370925,0.017697655896907773,0.9337907337913162,0.9980580826536947,1.0
gammalow,89,rh.17Networks_4-2,0.19509674893819082,0.1941993086485848,0.013829816117940597,267,0.6097222565243731,0.6107240482102897,0.014922458520645093,0.8882137099118378,0.9980605566877468,1.0
gammalow,90,rh.17Networks_9-1,0.18708540115331543,0.18361217421968123,0.014940244945598754,267,0.6151156713871169,0.6176587119108693,0.01836088312168457,0.8888089056547678,0.9976345600843859,1.0
gammalow,91,rh.17Networks_11-3,0.19285282276701673,0.19161960306247655,0.012655841861999861,267,0.6097462160790584,0.6107455509116446,0.011666823833281865,0.923185670946872,0.9979323637066674,1.0
gammalow,92,rh.17Networks_11-5,0.19383731743213362,0.19167545244813894,0.013379135013090243,267,0.6085486460771549,0.6104504022693509,0.01285546922770642,0.9090265025147857,0.9979867680447408,1.0
gammalow,93,rh.17Networks_11-2,0.1936438304689116,0.19421395760360566,0.011935260574165423,267,0.6065912002185033,0.6073856691542081,0.01581852235972353,0.933750633676572,0.9980120876399418,1.0
gammalow,94,rh.17Networks_3-1,0.207855124077406,0.20679619682555214,0.014641732580225324,267,0.5968220312235586,0.6037276986423328,0.02879814764363711,0.6242882114462381,0.9986233712577304,1.0
gammalow,95,rh.17Networks_3-3,0.18893944761783174,0.18786588041283211,0.011310228486643672,267,0.6109490319218075,0.6110800822280886,0.013482404987607876,0.9367193242577294,0.9977824115772127,1.0
gammalow,96,rh.17Networks_8-2,0.18461936209310004,0.18238633495219952,0.012271861295270036,267,0.6150852473470855,0.6156666599726677,0.011661376538921618,0.928556677509656,0.9975369274371051,1.0
gammalow,97,rh.17Networks_8-3,0.19129215665247368,0.18900839874929862,0.014024903641794057,267,0.6117126189559122,0.6133004901369896,0.01380932051888555,0.9118455448730499,0.997848072772893,1.0
gammalow,98,rh.17Networks_8-11,0.19346261156990266,0.19197596455360227,0.012957254952068885,267,0.6081808655280189,0.6098622422598379,0.014009609037198903,0.9195560608666753,0.997973796549252,1.0
gammalow,99,rh.17Networks_8-7,0.1948178690040128,0.19455093997647302,0.011702196760786304,267,0.604577509008683,0.607625573561917,0.021457841382858764,0.9251716354444814,0.9981163597971262,1.0
gammalow,100,rh.17Networks_8-1,0.18679310812450017,0.1841194141192636,0.01454542717433504,267,0.6127822259326072,0.6151313691615696,0.021652727518566627,0.8960961445384298,0.9976643055476991,1.0
gammalow,101,rh.17Networks_7-3,0.19928845953947988,0.19775658016006295,0.014779003248810705,267,0.6072815528501121,0.6102097513773806,0.016052800992193035,0.8279519437422015,0.99821457995106,1.0
gammalow,102,rh.17Networks_7-7,0.1966259585905083,0.1957915700899455,0.013983994316645857,267,0.6073929428474418,0.610069518457833,0.021616252515619813,0.8668041476139728,0.9981498978343838,1.0
gammalow,103,rh.17Networks_7-5,0.19448701243905042,0.1939346186299031,0.012190474138625534,267,0.6069478431196611,0.6090082455624107,0.017577473491639045,0.9218956187860569,0.9980627407855165,1.0
gammalow,104,rh.17Networks_7-2,0.18755823847697378,0.1847483735695887,0.014513484277282478,267,0.6135612639796197,0.6154218679569023,0.018392314158998762,0.8909056903326682,0.9977003162835603,1.0
gammalow,105,rh.17Networks_14-1,0.1900780529306684,0.18864229848891034,0.011582873486930713,267,0.6111016435981501,0.6131318064747884,0.01597250293597278,0.9306765240445267,0.9978545763061408,1.0
gammalow,106,rh.17Networks_14-4,0.1844826018962027,0.18094481231193488,0.013697684229533777,267,0.6152219551627606,0.6169177102246235,0.016626056289744597,0.9061652997179435,0.9975384923474543,1.0
gammamid,0,lh.17Networks_2-1,0.18695523047222629,0.1844611005799011,0.012201821827160552,267,0.5828876377676849,0.5860699832011559,0.01714933706299014,0.9373220121296906,0.9963273160702524,1.0
gammamid,1,lh.17Networks_16-1,0.18742217317060997,0.18363067669333225,0.013153073474046262,267,0.5838581165485237,0.58739873351212,0.01819969036792936,0.9034729741310217,0.996462815111772,1.0
gammamid,2,lh.17Networks_16-3,0.185281050578977,0.17991059740992993,0.014750742290347854,267,0.585019276861928,0.5884845209916894,0.020434427843793138,0.8752747524058229,0.9961187753311938,1.0
gammamid,3,lh.17Networks_16-5,0.1855875722798983,0.18211350015917901,0.012795458785461525,267,0.5836523384170429,0.5883947758640775,0.020851268996246862,0.9005237556741554,0.9962993559101873,1.0
gammamid,4,lh.17Networks_16-7,0.18828516482669996,0.1837559725595312,0.01464524229098108,267,0.5821307390581285,0.5883064630625612,0.02518814501902804,0.859504096596829,0.9965547107712394,1.0
gammamid,5,lh.FreeSurfer_Defined_Medial_Wall-1,0.1921324752501953,0.18532772863088318,0.019723591634825403,267,0.5788584329776119,0.5857278504826903,0.028391950105690872,0.5223144680029557,0.9966623027736528,1.0
gammamid,6,lh.FreeSurfer_Defined_Medial_Wall-3,0.19419873282115824,0.1863423490542353,0.02110720185136352,267,0.5742310883159101,0.5859849533754651,0.035314498330098316,0.3954966918727975,0.9967753410747343,1.0
gammamid,7,lh.17Networks_6-2,0.19375862560299686,0.19036507393651458,0.015169619620898139,267,0.5761836542191038,0.5833646244236067,0.0284631457139084,0.7958897089671124,0.9969684708490246,1.0
gammamid,8,lh.17Networks_6-3,0.19224586492765555,0.1887147909545765,0.014575028648836507,267,0.5810318721596732,0.585111088556205,0.02478243952658308,0.7957976172585904,0.9970353535163401,1.0
gammamid,9,lh.17Networks_6-7,0.18520326975102466,0.1798501131438449,0.014182195186441142,267,0.5830303505544188,0.5882155811817064,0.021019573087830982,0.9046214269567517,0.9962185113672423,1.0
gammamid,10,lh.17Networks_6-6,0.1942368213066591,0.18897480880550221,0.018702899263978272,267,0.5742453656535742,0.5850181283248335,0.03373361428630481,0.47069659156997046,0.9969381251206405,1.0
gammamid,11,lh.17Networks_12-11,0.1870003826775476,0.18327856072600204,0.013139396528091972,267,0.5828375615823892,0.5876991155481395,0.022089118737171433,0.88218280260533,0.9965631884851426,1.0
gammamid,12,lh.17Networks_12-12,0.18858272225988237,0.18470310590589903,0.014199386249683197,267,0.5829752042002672,0.5866545150220277,0.020831724570217317,0.8316182028991138,0.9966832786918524,1.0
gammamid,13,lh.17Networks_12-7,0.1896885160938231,0.1860640484955959,0.01400731222502271,267,0.5808178244540401,0.5874020444060152,0.026971831390078662,0.8397105660206254,0.996806692595906,1.0
gammamid,14,lh.17Networks_12-3,0.19004940518072877,0.18565323041865353,0.014593982094035783,267,0.580210010512425,0.5856174502253136,0.0261216833270235,0.8195675115399799,0.9966924864646346,1.0
gammamid,15,lh.17Networks_12-1,0.19611505345596159,0.19222069007576043,0.018441286172536247,267,0.5746735662671457,0.5848506538905298,0.031815679361956756,0.4340288806599426,0.997032375905904,1.0
gammamid,16,lh.17Networks_12-5,0.1884392539660503,0.18269369886939668,0.016844295505402923,267,0.5831433545562512,0.5891908229465925,0.022405468662151765,0.8027232951411314,0.9964055485120713,1.0
gammamid,17,lh.17Networks_10-1,0.19013601414272324,0.1834608649950651,0.018627663575570254,267,0.5819058762465871,0.5880531221876268,0.027305885231956404,0.706234223206292,0.9964351847677346,1.0
gammamid,18,lh.17Networks_5-2,0.19047015723261904,0.18745219694802365,0.013666167958647623,267,0.5814641831692018,0.5858003935792915,0.022094533814965484,0.8832084506307505,0.9966217315778338,1.0
gammamid,19,lh.17Networks_13-4,0.18830880615659756,0.18366908665825685,0.014453384784278208,267,0.5822223163870738,0.5865400186999994,0.023861891012722476,0.8418250857220467,0.9965411208623663,1.0
gammamid,20,lh.17Networks_13-5,0.18994148911094247,0.1837694593242894,0.018043631140295214,267,0.5799824646639014,0.5872885198745552,0.029283160288977424,0.6929446473107411,0.9964519341344167,1.0
gammamid,21,lh.17Networks_13-8,0.19056796516388466,0.1837811175305699,0.01824230371465503,267,0.5804346760787108,0.5873645947997533,0.027431359730346046,0.6885486076069285,0.9965342204138565,1.0
gammamid,22,lh.17Networks_13-10,0.18589737550504448,0.18261672823109687,0.013552299741012436,267,0.5829091190744771,0.5881864720360263,0.02438046296751846,0.8860206110427666,0.9963901558937688,1.0
gammamid,23,lh.17Networks_13-12,0.18805718450122935,0.1847980594861518,0.013306367350569916,267,0.5816945968567319,0.5875496844544957,0.025722221680978638,0.8739035603192469,0.9966581558358779,1.0
gammamid,24,lh.17Networks_13-7,0.1923068131770922,0.1882484464179015,0.016695537411019565,267,0.5777588336384816,0.5847488502194185,0.027641144703306544,0.6829286451731167,0.9968400562754732,1.0
gammamid,25,lh.17Networks_13-11,0.19019303429482196,0.18636434655674358,0.014574795939422125,267,0.5806035887951064,0.5869237308128591,0.026364680289189025,0.8215091383879276,0.9968177124172849,1.0
gammamid,26,lh.17Networks_17-2,0.1893100581858236,0.1867399655903775,0.014276306513974034,267,0.5811387139435553,0.5877912158749565,0.025379652349665018,0.8705337339469075,0.9965778319342434,1.0
gammamid,27,lh.17Networks_17-5,0.1872616046661664,0.18224227172215102,0.014889271548331197,267,0.5812584155110246,0.5865970325107732,0.023157730302244425,0.8775845208207462,0.996427103727868,1.0
gammamid,28,lh.17Networks_17-1,0.19666709840762647,0.19051640870079675,0.020380755059951707,267,0.5729498807043445,0.583740493136536,0.03373428586723854,0.1737874699591574,0.9969511689270119,1.0
gammamid,29,lh.17Networks_17-3,0.19656636250750537,0.19181863854950118,0.020587596170124796,267,0.5753383654431855,0.5842339916052984,0.03169897721744399,0.22835643026096858,0.9969672265660566,1.0
gammamid,30,lh.17Networks_17-11,0.1833280052242478,0.17798126083132584,0.014810470132313238,267,0.5854128542284964,0.5895117929177521,0.022318488880582594,0.8823871064610298,0.9959560293998894,1.0
gammamid,31,lh.17Networks_17-8,0.19196602686504083,0.18771107643963145,0.015681753299628585,267,0.580027480610515,0.5857070766024648,0.025586508761266086,0.7445204957328765,0.9969123417913381,1.0
gammamid,32,lh.17Networks_15-4,0.18513009753675017,0.1814914856992096,0.013332261608628496,267,0.5845795284259085,0.5872744331995537,0.017522709587974243,0.9100984222720324,0.9962388974295735,1.0
gammamid,33,lh.17Networks_15-1,0.1905876743618763,0.1834727509974622,0.018932204619211145,267,0.5781569453986815,0.586001842659097,0.030428845878342894,0.671270562985041,0.9965559088956093,1.0
gammamid,34,lh.17Networks_15-5,0.18364545723407738,0.18100202278456215,0.011221410869510144,267,0.5836220542224622,0.5882408219744276,0.021187541629746336,0.9390213114929988,0.9961318633681951,1.0
gammamid,35,lh.17Networks_1-2,0.188184706320249,0.18433890992432717,0.01299984448150306,267,0.5836399437065221,0.5871360874173852,0.017695914460527932,0.9365186968215845,0.9964132774215175,1.0
gammamid,36,lh.17Networks_4-1,0.1956782085527394,0.19154231833787605,0.018816232952006358,267,0.5743105417320831,0.5849019025565582,0.03389358286448646,0.41646822598946287,0.9970021803783428,1.0
gammamid,37,lh.17Networks_9-2,0.1977196618006167,0.19173386051196678,0.02188549607080084,267,0.5726407613770212,0.5847644529368657,0.03442905989410711,0.12611838489471774,0.9969802474298789,1.0
gammamid,38,lh.17Networks_11-4,0.18925551467520865,0.18482399168134497,0.014506667301030661,267,0.581165017889577,0.5854037332532739,0.023582635088046446,0.8651864443515687,0.9966745112720473,1.0
gammamid,39,lh.17Networks_11-1,0.18531670904648828,0.1824080760816217,0.011118068067057531,267,0.5831992536580345,0.5868844358486449,0.018916697203313522,0.9362444985746421,0.9962963946311398,1.0
gammamid,40,lh.17Networks_3-2,0.19486191649016585,0.19265266357863017,0.014378980829591458,267,0.576759735852812,0.5836766681266885,0.025852319179648694,0.821108025201057,0.9971545931706478,1.0
gammamid,41,lh.17Networks_8-6,0.18819428041488895,0.18469358235174826,0.014097302521324434,267,0.5827551046977144,0.5879920543594105,0.02310826975587825,0.8571974188845775,0.9965856244256278,1.0
gammamid,42,lh.17Networks_8-10,0.1876701242915119,0.18486407290635343,0.012453556560655598,267,0.5832735165670232,0.5881645717152285,0.020673795042027782,0.8869425699917121,0.9966771816369534,1.0
gammamid,43,lh.17Networks_8-8,0.18864270422789903,0.18428489598330877,0.01602132739707253,267,0.5790927972507646,0.5865089796870286,0.02673907407930265,0.7910267671331855,0.9965669626184819,1.0
gammamid,44,lh.17Networks_8-4,0.19461617418150737,0.18881335694115822,0.020187595120007822,267,0.575883578274341,0.5857872713462863,0.03210750331339412,0.3367462996908976,0.9968552314522408,1.0
gammamid,45,lh.17Networks_8-5,0.18929624785711843,0.1844742125937336,0.016500727757166208,267,0.5798461947777043,0.5866081236708093,0.027014085811341695,0.7811607585242668,0.9964889095937405,1.0
gammamid,46,lh.17Networks_8-9,0.18997127551778692,0.18338927614540657,0.018480543061638682,267,0.5808653732643883,0.5869506723549389,0.026134431571754532,0.7064911192757919,0.9964443696867638,1.0
gammamid,47,lh.17Networks_7-4,0.19262951104043904,0.18921928271086058,0.014101709115558256,267,0.5807857900824744,0.5848940645476255,0.023125062016502582,0.8341020004333962,0.9969687179257098,1.0
gammamid,48,lh.17Networks_7-8,0.1924129678056481,0.18796867489973937,0.015905102355335,267,0.5766454217996329,0.5852107449929392,0.03133322313623267,0.6927656478192625,0.9969689424135421,1.0
gammamid,49,lh.17Networks_7-6,0.19053221269963358,0.1845804790197263,0.01708175216208632,267,0.578117901314948,0.5865229380226904,0.029092953715809333,0.7296078024571347,0.996669822249477,1.0
gammamid,50,lh.17Networks_7-1,0.19487303210457546,0.18886189049257884,0.02035746550843189,267,0.5731264349571129,0.5850853425050999,0.03442089408186029,0.32976311459916746,0.9968622927246442,1.0
gammamid,51,lh.17Networks_14-3,0.18693078669834987,0.18424532314003314,0.012379748548239982,267,0.5842869057521403,0.5871007353746653,0.01999195947744559,0.8958796827772446,0.9966126740012434,1.0
gammamid,52,lh.17Networks_14-2,0.19272601896277133,0.18727093280602708,0.01841508547177653,267,0.5782545858455942,0.5859027730476633,0.02900009878471802,0.5821580265169143,0.9967640759286002,1.0
gammamid,53,rh.17Networks_2-2,0.18671307531483425,0.18391677363350964,0.012152243833293143,267,0.583306550665119,0.5863901145347035,0.018491251903551786,0.9377900369816348,0.9963209512064829,1.0
gammamid,54,rh.17Networks_16-4,0.18650514196091894,0.18289524302555615,0.012854645707144983,267,0.5833202457621156,0.587012292266974,0.019782939856061717,0.9073449124081087,0.996395360812715,1.0
gammamid,55,rh.17Networks_16-2,0.18456549373062292,0.17994906844428976,0.014074573971454063,267,0.5863901018061244,0.5889118439302512,0.01804474955678251,0.8889928080107133,0.9960810080587122,1.0
gammamid,56,rh.17Networks_16-6,0.1855692078524184,0.1812702136012482,0.013168809823155974,267,0.583244665615045,0.5881464512086529,0.019900350098900548,0.9147650702457011,0.9963210274108517,1.0
gammamid,57,rh.17Networks_16-10,0.19018474672697774,0.1838647960186488,0.018814961881919945,267,0.5788360408364462,0.5862709657427473,0.028813197032658968,0.7687473787594505,0.9964916924298083,1.0
gammamid,58,rh.17Networks_16-9,0.19373177755101206,0.18773484221694223,0.020863764998104047,267,0.5784714479527279,0.5845967747057197,0.027747570302074278,0.43609828448247495,0.9967200505336065,1.0
gammamid,59,rh.17Networks_16-8,0.1868354650415188,0.18286176320912859,0.014394060900064119,267,0.5847114138344421,0.5888282857030682,0.021555468493870786,0.8593730083064014,0.9964629142128749,1.0
gammamid,60,rh.FreeSurfer_Defined_Medial_Wall-2,0.19145622985305877,0.1848756467218054,0.019589041785097495,267,0.5804448674580258,0.5859032684038755,0.024761823606176805,0.7109000774481882,0.9966135589517408,1.0
gammamid,61,rh.FreeSurfer_Defined_Medial_Wall-4,0.19241124519643232,0.18449585788626938,0.021609164624588225,267,0.5790646939687886,0.5859108754154663,0.030061880671948208,0.541172775874552,0.9966666519228653,1.0
gammamid,62,rh.17Networks_6-1,0.19344563475097706,0.18973809306130707,0.01483672359551829,267,0.5788145382818302,0.5844689960682802,0.02521595686300907,0.8205586677277372,0.9969548684990082,1.0
gammamid,63,rh.17Networks_6-4,0.19107824880794738,0.18881201906725822,0.013630663916527036,267,0.5829750211742684,0.5863177418021389,0.020831476698557876,0.8367757598835946,0.9969752598076548,1.0
gammamid,64,rh.17Networks_6-8,0.18547807535204172,0.18031310355263502,0.014419105558014133,267,0.5804074512925145,0.5864819906327207,0.02416147917964418,0.9085261393195194,0.9962338594519853,1.0
gammamid,65,rh.17Networks_6-5,0.1928423540677543,0.18865226789133627,0.019798602842058775,267,0.5775542481527838,0.5874640200716792,0.03133821436581604,0.4652940618725844,0.9968236262008258,1.0
gammamid,66,rh.17Networks_12-4,0.18820344386367835,0.18431865334718628,0.013544457647901367,267,0.5824038583483597,0.5880623696259883,0.021716963431088105,0.8948841651488282,0.996600145499579,1.0
gammamid,67,rh.17Networks_12-9,0.18867149214055443,0.1844832720302476,0.014302555968295619,267,0.582472333160029,0.5875034753628833,0.02188876561933081,0.8280012012324321,0.9966932564301255,1.0
gammamid,68,rh.17Networks_12-8,0.19017039998941482,0.18669222895991372,0.014146750281426234,267,0.5816809427994598,0.5867231214118794,0.02540348305442613,0.819477092911976,0.9968667684922387,1.0
gammamid,69,rh.17Networks_12-2,0.19383018835871366,0.18994877177289324,0.01958851534200461,267,0.5783629911360824,0.58666491232729,0.03205312145613845,0.5118327725805493,0.9969042839574369,1.0
gammamid,70,rh.17Networks_12-6,0.18787554750424665,0.18223381083293852,0.0162184691971701,267,0.5786861469494775,0.5853825535483622,0.025708240135313695,0.8685770310646167,0.996341702465639,1.0
gammamid,71,rh.17Networks_12-10,0.1873695893014855,0.1820699658090257,0.016928472721618015,267,0.5816509144494609,0.5886245357455013,0.02649219761415963,0.8378393987368984,0.9962628608241161,1.0
gammamid,72,rh.17Networks_10-2,0.18989851515818035,0.18323625643766486,0.018123963902474942,267,0.581374553077945,0.5871141833961073,0.026303497226547245,0.7771007034304885,0.9964287031594223,1.0
gammamid,73,rh.17Networks_5-3,0.19088303795174585,0.1870680809977729,0.014617936167325832,267,0.5801121026640583,0.5866043111769097,0.026763633480355178,0.7873604000226307,0.9969091110377399,1.0
gammamid,74,rh.17Networks_5-1,0.18969238327842544,0.18548880086266367,0.013495663038664991,267,0.5824236086016318,0.5859146139733904,0.01955853910899588,0.9002969028360658,0.9965999966366021,1.0
gammamid,75,rh.17Networks_13-6,0.19117946145909406,0.18524109596882024,0.01848809349552208,267,0.5787968475395048,0.5850299118923054,0.024844700160252305,0.7052089304330541,0.9965555251201931,1.0
