parcel_idx,x,y,z,tau_fmri,spectral_exp,alff,falff,rho_fmri,n_subjects
381,7.638888888888886,42.02777777777777,4.178571428571431,5.100817280864934,0.9049606412612166,3.4282502853685735,0.878839562505368,0.5748802793438498,68
382,7.422145328719722,53.98615916955018,12.82352941176471,5.034225885824606,0.9971811381960985,3.4567624145714952,0.9033983612513538,0.5677139165437439,68
383,17.530927835051543,64.91237113402062,16.170103092783506,4.6556603915659664,0.8170235981240084,3.5372055430336276,0.9129498789046785,0.5749349154566386,68
384,5.730769230769226,24.769230769230774,18.243589743589737,4.542292680060443,0.67968613275769,3.438626107795738,0.8788500111469453,0.5796746888505759,68
385,6.332225913621258,57.607973421926914,29.435215946843854,5.023072889706329,0.7767034257630501,3.3914992381333207,0.8841472173313385,0.5740760951514386,68
386,16.35924932975871,52.750670241286855,35.860589812332435,4.448972251228008,0.48293387797764237,3.493000209629273,0.9086826431797479,0.5834703598501279,68
387,4.78745644599303,44.50871080139373,40.05574912891986,5.171622316179119,0.7802832947007874,3.2810614114922574,0.8779964880097239,0.5716044919332577,68
388,26.249388753056238,34.528117359413216,39.30073349633251,4.539145357715715,0.6694854882481901,3.483725910252113,0.9005530450807459,0.5783280341587677,68
389,13.923766816143498,39.112107623318394,52.152466367713004,4.8626653929525245,0.873240431607683,3.4531277699726695,0.8977749603978413,0.5694161442015183,68
390,23.95876288659794,25.716494845360813,50.77835051546391,4.720023962681057,0.8140030354333508,3.4887660715476763,0.9103429930050948,0.5724815788984179,68
391,11.965853658536588,19.70243902439023,62.83902439024391,5.068809719533271,0.9359521988518431,3.423352493600755,0.9005504900267317,0.5664284628500174,68
392,12.585858585858588,-54.868686868686865,15.585858585858588,5.1699132546807425,1.0866165336838574,3.468316188655675,0.9155632633657964,0.5554748015240303,68
393,7.321428571428569,-43.67857142857143,19.75,4.795881917039233,0.8395871025354318,3.422095153441346,0.8886832931424036,0.5680187389693495,68
394,16.493670886075947,-63.35443037974684,27.506329113924053,5.150666342165549,1.032646579449736,3.4364286544701335,0.8984983446669684,0.5593570303641537,68
395,5.819548872180448,-52.24812030075188,22.94736842105263,5.054408794662937,1.0135165733952767,3.4043898955328955,0.9030528256082508,0.5580255588396914,68
396,4.895348837209298,-63.33720930232558,31.34883720930233,4.839614086523355,0.8195239503961788,3.384944682872534,0.8736047057777652,0.5666171215246106,68
397,6.69740634005764,-38.79538904899135,34.835734870317,5.055046551306527,1.103956397105948,3.5004025335212,0.9059630198915744,0.5573046367645105,68
398,4.102941176470594,-19.69852941176471,37.044117647058826,5.169721596447839,1.1977550492417661,3.6296136417468214,0.9189350569488305,0.5534432050823461,68
399,9.892857142857139,-52.60714285714286,35.13095238095238,5.112574794056443,1.1069686774808416,3.4666742658130154,0.9077894438435395,0.5581381953267073,68
400,7.2116182572614065,-49.64315352697095,44.43983402489627,5.340765048641884,1.218339752777576,3.453921631057504,0.9149966160524474,0.5536054161879582,68
